"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.comment_text","Answer.Question 1 - No .toxic1.no","Answer.Question 1 - Yes .toxic1.yes","Answer.Question 2 - N/A .target2.na","Answer.Question 2 - No.target2.no","Answer.Question 2 - Yes .target2.yes","Approve","Reject"
"3GITHABAD1WC3HXVHJNL4175EV92NM","3ML4SXAKANW5SJ2GTU38898H1HPB9Y","SI 618 HW7","Give us your opinion about our products","news discussions, toxic language, classification","$0.14","Thu Oct 14 18:08:55 PDT 2021","3","BatchId:4577488;OriginalHitTemplateId:928390912;","3600","259200","Thu Oct 21 18:08:55 PDT 2021","","","3ZR9AIQJUFKM7JI5AT9DBO4EYLR407","A3AJJHOAV7WIUQ","Approved","Thu Oct 14 18:12:43 PDT 2021","Thu Oct 14 18:18:39 PDT 2021","Sun Oct 17 18:18:39 PDT 2021","Thu Oct 14 20:02:56 PDT 2021","","","356","100% (15/15)","100% (15/15)","100% (15/15)","If you truly want to curtail a rape epidemic, then you need to shut down every college and university, as most rapes occur on campuses.  Or, you know, you could just choose not to live in ignorance, fear, and paranoia.","false","true","false","false","true"
"3GITHABAD1WC3HXVHJNL4175EV92NM","3ML4SXAKANW5SJ2GTU38898H1HPB9Y","SI 618 HW7","Give us your opinion about our products","news discussions, toxic language, classification","$0.14","Thu Oct 14 18:08:55 PDT 2021","3","BatchId:4577488;OriginalHitTemplateId:928390912;","3600","259200","Thu Oct 21 18:08:55 PDT 2021","","","37FMASSAYG2HZDKUTY86P6AGU7OIBL","A3GZ1GJ00K5GVR","Approved","Thu Oct 14 18:10:08 PDT 2021","Thu Oct 14 18:10:20 PDT 2021","Sun Oct 17 18:10:20 PDT 2021","Thu Oct 14 20:02:56 PDT 2021","","","12","100% (5/5)","100% (5/5)","100% (5/5)","If you truly want to curtail a rape epidemic, then you need to shut down every college and university, as most rapes occur on campuses.  Or, you know, you could just choose not to live in ignorance, fear, and paranoia.","true","false","true","false","false"
"3NQUW096O9JXF1F9QFML1WBUF6J9LJ","3ML4SXAKANW5SJ2GTU38898H1HPB9Y","SI 618 HW7","Give us your opinion about our products","news discussions, toxic language, classification","$0.14","Thu Oct 14 18:08:55 PDT 2021","3","BatchId:4577488;OriginalHitTemplateId:928390912;","3600","259200","Thu Oct 21 18:08:55 PDT 2021","","","39KFRKBFIR6N87O81LZVHE43RP5YOB","A1SX8IVV82M0LW","Approved","Thu Oct 14 18:12:24 PDT 2021","Thu Oct 14 18:13:17 PDT 2021","Sun Oct 17 18:13:17 PDT 2021","Thu Oct 14 20:02:56 PDT 2021","","","53","100% (11/11)","100% (11/11)","100% (11/11)","The problem with some people is that they're alive.
Wonder what we'd be reading now had this handsome woman defended herself with a legally owned and carried handgun fired with no collateral damage through adequate training.
A black woman killing a white pig. How would the cops have read that? 
I bet it would have lifted heads from their ""music and phones"".","false","true","false","false","true"
"3NQUW096O9JXF1F9QFML1WBUF6J9LJ","3ML4SXAKANW5SJ2GTU38898H1HPB9Y","SI 618 HW7","Give us your opinion about our products","news discussions, toxic language, classification","$0.14","Thu Oct 14 18:08:55 PDT 2021","3","BatchId:4577488;OriginalHitTemplateId:928390912;","3600","259200","Thu Oct 21 18:08:55 PDT 2021","","","3IOEN3P9SBU0TV71P06SMR72Z4316S","A3AJJHOAV7WIUQ","Approved","Thu Oct 14 19:11:50 PDT 2021","Thu Oct 14 19:12:23 PDT 2021","Sun Oct 17 19:12:23 PDT 2021","Thu Oct 14 20:02:56 PDT 2021","","","33","100% (15/15)","100% (15/15)","100% (15/15)","The problem with some people is that they're alive.
Wonder what we'd be reading now had this handsome woman defended herself with a legally owned and carried handgun fired with no collateral damage through adequate training.
A black woman killing a white pig. How would the cops have read that? 
I bet it would have lifted heads from their ""music and phones"".","false","true","false","false","true"
"3NQUW096O9JXF1F9QFML1WBUF6J9LJ","3ML4SXAKANW5SJ2GTU38898H1HPB9Y","SI 618 HW7","Give us your opinion about our products","news discussions, toxic language, classification","$0.14","Thu Oct 14 18:08:55 PDT 2021","3","BatchId:4577488;OriginalHitTemplateId:928390912;","3600","259200","Thu Oct 21 18:08:55 PDT 2021","","","3AMYWKA6YFXLPNE2V243YNKASFCO61","AFU00NU09CFXE","Approved","Thu Oct 14 18:11:38 PDT 2021","Thu Oct 14 18:13:34 PDT 2021","Sun Oct 17 18:13:34 PDT 2021","Thu Oct 14 20:02:56 PDT 2021","","","116","100% (10/10)","100% (10/10)","100% (10/10)","The problem with some people is that they're alive.
Wonder what we'd be reading now had this handsome woman defended herself with a legally owned and carried handgun fired with no collateral damage through adequate training.
A black woman killing a white pig. How would the cops have read that? 
I bet it would have lifted heads from their ""music and phones"".","false","true","false","false","true"
"3MDKGGG62TYYGVLG1HL03DU9JIX6T8","3ML4SXAKANW5SJ2GTU38898H1HPB9Y","SI 618 HW7","Give us your opinion about our products","news discussions, toxic language, classification","$0.14","Thu Oct 14 18:08:55 PDT 2021","3","BatchId:4577488;OriginalHitTemplateId:928390912;","3600","259200","Thu Oct 21 18:08:55 PDT 2021","","","374TNBHA8F6QTJ1OGYRZ6JZ36QNQYB","A38AQF5BPHJS4C","Approved","Thu Oct 14 18:11:28 PDT 2021","Thu Oct 14 18:11:38 PDT 2021","Sun Oct 17 18:11:38 PDT 2021","Thu Oct 14 20:02:56 PDT 2021","","","10","100% (6/6)","100% (6/6)","100% (6/6)","LOL...well, it's the riskiest things in life that give me my fondest memories.  And on that note...

https://youtu.be/_CjbqKANoDE


Sorry, heard that this morning riding my mountain bike and can't get the darn tune out of my head...","true","false","true","false","false"
"3MDKGGG62TYYGVLG1HL03DU9JIX6T8","3ML4SXAKANW5SJ2GTU38898H1HPB9Y","SI 618 HW7","Give us your opinion about our products","news discussions, toxic language, classification","$0.14","Thu Oct 14 18:08:55 PDT 2021","3","BatchId:4577488;OriginalHitTemplateId:928390912;","3600","259200","Thu Oct 21 18:08:55 PDT 2021","","","308Q0PEVBCOYBK5XVEUAY0FQ67LI9B","A3RYI5HXC2MJLN","Approved","Thu Oct 14 18:09:57 PDT 2021","Thu Oct 14 18:10:12 PDT 2021","Sun Oct 17 18:10:12 PDT 2021","Thu Oct 14 20:02:56 PDT 2021","","","15","100% (9/9)","100% (9/9)","100% (9/9)","LOL...well, it's the riskiest things in life that give me my fondest memories.  And on that note...

https://youtu.be/_CjbqKANoDE


Sorry, heard that this morning riding my mountain bike and can't get the darn tune out of my head...","true","false","true","false","false"
"3MDKGGG62TYYGVLG1HL03DU9JIX6T8","3ML4SXAKANW5SJ2GTU38898H1HPB9Y","SI 618 HW7","Give us your opinion about our products","news discussions, toxic language, classification","$0.14","Thu Oct 14 18:08:55 PDT 2021","3","BatchId:4577488;OriginalHitTemplateId:928390912;","3600","259200","Thu Oct 21 18:08:55 PDT 2021","","","33CUSNVVNRN589AAH0C5LFQ1J5Z885","AFU00NU09CFXE","Approved","Thu Oct 14 18:11:59 PDT 2021","Thu Oct 14 18:19:14 PDT 2021","Sun Oct 17 18:19:14 PDT 2021","Thu Oct 14 20:02:56 PDT 2021","","","435","100% (10/10)","100% (10/10)","100% (10/10)","LOL...well, it's the riskiest things in life that give me my fondest memories.  And on that note...

https://youtu.be/_CjbqKANoDE


Sorry, heard that this morning riding my mountain bike and can't get the darn tune out of my head...","true","false","true","false","false"
"360ZO6N6K4UHLJXUQRN019QJFB99ML","3ML4SXAKANW5SJ2GTU38898H1HPB9Y","SI 618 HW7","Give us your opinion about our products","news discussions, toxic language, classification","$0.14","Thu Oct 14 18:08:55 PDT 2021","3","BatchId:4577488;OriginalHitTemplateId:928390912;","3600","259200","Thu Oct 21 18:08:55 PDT 2021","","","3E13VNJ1NR6GMF22R1FHJUX78VY1IM","A1SX8IVV82M0LW","Approved","Thu Oct 14 18:12:42 PDT 2021","Thu Oct 14 18:13:31 PDT 2021","Sun Oct 17 18:13:31 PDT 2021","Thu Oct 14 20:02:57 PDT 2021","","","49","100% (11/11)","100% (11/11)","100% (11/11)","LOL... NOW WE HAVE REFUGEES QUESTIONING VET BENEFITS AND VA HOUSING. (READ THE COMMENTS) THIS DISGUST ME! ""REFUGEES"" ARE GETTING TO COMFORTABLE.COMFORTABLE . THESE NICE COMMENTS ARE FROM A SMALL % OF REAL AMERICANS. OUR VOTE WAS HEARD. THIS HOUSING IS REDICULOUS! AMERICANS 1ST","false","true","false","false","true"
"360ZO6N6K4UHLJXUQRN019QJFB99ML","3ML4SXAKANW5SJ2GTU38898H1HPB9Y","SI 618 HW7","Give us your opinion about our products","news discussions, toxic language, classification","$0.14","Thu Oct 14 18:08:55 PDT 2021","3","BatchId:4577488;OriginalHitTemplateId:928390912;","3600","259200","Thu Oct 21 18:08:55 PDT 2021","","","3X31TUMD71XICGA8C4CUBAPZPZS1L0","A3RYI5HXC2MJLN","Approved","Thu Oct 14 18:12:47 PDT 2021","Thu Oct 14 18:14:42 PDT 2021","Sun Oct 17 18:14:42 PDT 2021","Thu Oct 14 20:02:57 PDT 2021","","","115","100% (9/9)","100% (9/9)","100% (9/9)","LOL... NOW WE HAVE REFUGEES QUESTIONING VET BENEFITS AND VA HOUSING. (READ THE COMMENTS) THIS DISGUST ME! ""REFUGEES"" ARE GETTING TO COMFORTABLE.COMFORTABLE . THESE NICE COMMENTS ARE FROM A SMALL % OF REAL AMERICANS. OUR VOTE WAS HEARD. THIS HOUSING IS REDICULOUS! AMERICANS 1ST","false","true","false","false","true"
"360ZO6N6K4UHLJXUQRN019QJFB99ML","3ML4SXAKANW5SJ2GTU38898H1HPB9Y","SI 618 HW7","Give us your opinion about our products","news discussions, toxic language, classification","$0.14","Thu Oct 14 18:08:55 PDT 2021","3","BatchId:4577488;OriginalHitTemplateId:928390912;","3600","259200","Thu Oct 21 18:08:55 PDT 2021","","","336YQZE83ZP16GTCD3FLEDH51KN5MO","AFU00NU09CFXE","Approved","Thu Oct 14 18:11:42 PDT 2021","Thu Oct 14 18:16:30 PDT 2021","Sun Oct 17 18:16:30 PDT 2021","Thu Oct 14 20:02:57 PDT 2021","","","288","100% (10/10)","100% (10/10)","100% (10/10)","LOL... NOW WE HAVE REFUGEES QUESTIONING VET BENEFITS AND VA HOUSING. (READ THE COMMENTS) THIS DISGUST ME! ""REFUGEES"" ARE GETTING TO COMFORTABLE.COMFORTABLE . THESE NICE COMMENTS ARE FROM A SMALL % OF REAL AMERICANS. OUR VOTE WAS HEARD. THIS HOUSING IS REDICULOUS! AMERICANS 1ST","false","true","false","false","true"
"33TGB4G0MSSBZA5C24UQ3Q7TGMVXTS","3ML4SXAKANW5SJ2GTU38898H1HPB9Y","SI 618 HW7","Give us your opinion about our products","news discussions, toxic language, classification","$0.14","Thu Oct 14 18:08:55 PDT 2021","3","BatchId:4577488;OriginalHitTemplateId:928390912;","3600","259200","Thu Oct 21 18:08:55 PDT 2021","","","3RJSC4XJ145432M5OYSNGGASYHM058","A38JEE60CWNDXV","Approved","Thu Oct 14 18:11:16 PDT 2021","Thu Oct 14 18:11:36 PDT 2021","Sun Oct 17 18:11:36 PDT 2021","Thu Oct 14 20:02:57 PDT 2021","","","20","100% (1/1)","100% (1/1)","100% (1/1)","The father must have known.  Gotta turn him in you not going to change his mind.  Stop sheltering these potential mass murderers.","false","true","false","false","true"
"33TGB4G0MSSBZA5C24UQ3Q7TGMVXTS","3ML4SXAKANW5SJ2GTU38898H1HPB9Y","SI 618 HW7","Give us your opinion about our products","news discussions, toxic language, classification","$0.14","Thu Oct 14 18:08:55 PDT 2021","3","BatchId:4577488;OriginalHitTemplateId:928390912;","3600","259200","Thu Oct 21 18:08:55 PDT 2021","","","31Q0U3WYDTQJXVL68ABKS57YUFN17R","A3AJJHOAV7WIUQ","Approved","Thu Oct 14 18:12:28 PDT 2021","Thu Oct 14 18:14:55 PDT 2021","Sun Oct 17 18:14:55 PDT 2021","Thu Oct 14 20:02:57 PDT 2021","","","147","100% (15/15)","100% (15/15)","100% (15/15)","The father must have known.  Gotta turn him in you not going to change his mind.  Stop sheltering these potential mass murderers.","false","true","false","false","true"
"33TGB4G0MSSBZA5C24UQ3Q7TGMVXTS","3ML4SXAKANW5SJ2GTU38898H1HPB9Y","SI 618 HW7","Give us your opinion about our products","news discussions, toxic language, classification","$0.14","Thu Oct 14 18:08:55 PDT 2021","3","BatchId:4577488;OriginalHitTemplateId:928390912;","3600","259200","Thu Oct 21 18:08:55 PDT 2021","","","3TY7ZAOG5JV7LL78VLWTI5TAV7H0KT","A3RYI5HXC2MJLN","Approved","Thu Oct 14 18:11:33 PDT 2021","Thu Oct 14 18:12:36 PDT 2021","Sun Oct 17 18:12:36 PDT 2021","Thu Oct 14 20:02:57 PDT 2021","","","63","100% (9/9)","100% (9/9)","100% (9/9)","The father must have known.  Gotta turn him in you not going to change his mind.  Stop sheltering these potential mass murderers.","true","false","true","false","false"
"3G5RUKN2FFEN31IU2S20EOFJK1J9NL","3ML4SXAKANW5SJ2GTU38898H1HPB9Y","SI 618 HW7","Give us your opinion about our products","news discussions, toxic language, classification","$0.14","Thu Oct 14 18:08:55 PDT 2021","3","BatchId:4577488;OriginalHitTemplateId:928390912;","3600","259200","Thu Oct 21 18:08:55 PDT 2021","","","340UGXU9D2C1HID0SWOK9LSYRURVUC","A3AJJHOAV7WIUQ","Approved","Thu Oct 14 18:12:35 PDT 2021","Thu Oct 14 18:17:00 PDT 2021","Sun Oct 17 18:17:00 PDT 2021","Thu Oct 14 20:02:57 PDT 2021","","","265","100% (15/15)","100% (15/15)","100% (15/15)","In other news, Ontario golf courses consume 50.5 BILLION litres of water a year. Where's the golf tax? Hypocrites.","true","false","true","false","false"
"3G5RUKN2FFEN31IU2S20EOFJK1J9NL","3ML4SXAKANW5SJ2GTU38898H1HPB9Y","SI 618 HW7","Give us your opinion about our products","news discussions, toxic language, classification","$0.14","Thu Oct 14 18:08:55 PDT 2021","3","BatchId:4577488;OriginalHitTemplateId:928390912;","3600","259200","Thu Oct 21 18:08:55 PDT 2021","","","3NS0A6KXC8JZLKHF9OO6QC436XJGZY","A3RYI5HXC2MJLN","Approved","Thu Oct 14 18:12:41 PDT 2021","Thu Oct 14 18:18:28 PDT 2021","Sun Oct 17 18:18:28 PDT 2021","Thu Oct 14 20:02:58 PDT 2021","","","347","100% (9/9)","100% (9/9)","100% (9/9)","In other news, Ontario golf courses consume 50.5 BILLION litres of water a year. Where's the golf tax? Hypocrites.","true","false","false","true","false"
"3G5RUKN2FFEN31IU2S20EOFJK1J9NL","3ML4SXAKANW5SJ2GTU38898H1HPB9Y","SI 618 HW7","Give us your opinion about our products","news discussions, toxic language, classification","$0.14","Thu Oct 14 18:08:55 PDT 2021","3","BatchId:4577488;OriginalHitTemplateId:928390912;","3600","259200","Thu Oct 21 18:08:55 PDT 2021","","","3OB0CAO74L0DGQ2LX845X572F3RHY6","A3TYCJO2DG3RMH","Approved","Thu Oct 14 18:09:39 PDT 2021","Thu Oct 14 18:10:14 PDT 2021","Sun Oct 17 18:10:14 PDT 2021","Thu Oct 14 20:02:58 PDT 2021","","","35","100% (2/2)","100% (2/2)","100% (2/2)","In other news, Ontario golf courses consume 50.5 BILLION litres of water a year. Where's the golf tax? Hypocrites.","false","true","false","false","true"
"3LXX8KJXQZK5LMI6372DTDFOABO9O0","3ML4SXAKANW5SJ2GTU38898H1HPB9Y","SI 618 HW7","Give us your opinion about our products","news discussions, toxic language, classification","$0.14","Thu Oct 14 18:08:55 PDT 2021","3","BatchId:4577488;OriginalHitTemplateId:928390912;","3600","259200","Thu Oct 21 18:08:55 PDT 2021","","","3QAVNHZ3EQFE64N88N5NMBI2TTXALW","A1KIAFYTOPEV2T","Approved","Thu Oct 14 18:09:42 PDT 2021","Thu Oct 14 18:10:06 PDT 2021","Sun Oct 17 18:10:06 PDT 2021","Thu Oct 14 20:02:58 PDT 2021","","","24","100% (1/1)","100% (1/1)","100% (1/1)","Gerson helped build the republican party into exactly what it is today...a fever swamp of bigotry and ignorance. Now that he's finally noticed the toxic waste dump he spent 35 years helping to create, he claims to be above it all and anybody who doesn't agree with him is a hyper-partisan. See...it's not lifelong republican Gerson's fault that modern conservatism is a rolling dumpster fire, it the fault of those ""other"" republicans over there. 

Put a sock in it, Gerson. You helped create the toxic waste dump and no amount of both siderist horsepucky will ever clean the stink off.","false","true","false","false","true"
"3LXX8KJXQZK5LMI6372DTDFOABO9O0","3ML4SXAKANW5SJ2GTU38898H1HPB9Y","SI 618 HW7","Give us your opinion about our products","news discussions, toxic language, classification","$0.14","Thu Oct 14 18:08:55 PDT 2021","3","BatchId:4577488;OriginalHitTemplateId:928390912;","3600","259200","Thu Oct 21 18:08:55 PDT 2021","","","35USIKEBNVR372EQUN4QJYK52586N5","A1SX8IVV82M0LW","Approved","Thu Oct 14 18:12:52 PDT 2021","Thu Oct 14 18:13:57 PDT 2021","Sun Oct 17 18:13:57 PDT 2021","Thu Oct 14 20:02:58 PDT 2021","","","65","100% (11/11)","100% (11/11)","100% (11/11)","Gerson helped build the republican party into exactly what it is today...a fever swamp of bigotry and ignorance. Now that he's finally noticed the toxic waste dump he spent 35 years helping to create, he claims to be above it all and anybody who doesn't agree with him is a hyper-partisan. See...it's not lifelong republican Gerson's fault that modern conservatism is a rolling dumpster fire, it the fault of those ""other"" republicans over there. 

Put a sock in it, Gerson. You helped create the toxic waste dump and no amount of both siderist horsepucky will ever clean the stink off.","false","true","false","false","true"
"3LXX8KJXQZK5LMI6372DTDFOABO9O0","3ML4SXAKANW5SJ2GTU38898H1HPB9Y","SI 618 HW7","Give us your opinion about our products","news discussions, toxic language, classification","$0.14","Thu Oct 14 18:08:55 PDT 2021","3","BatchId:4577488;OriginalHitTemplateId:928390912;","3600","259200","Thu Oct 21 18:08:55 PDT 2021","","","3CFVK00FWPWDJ2B5IAOB66GGXA86L3","A3AJJHOAV7WIUQ","Approved","Thu Oct 14 19:11:38 PDT 2021","Thu Oct 14 19:12:14 PDT 2021","Sun Oct 17 19:12:14 PDT 2021","Thu Oct 14 20:02:58 PDT 2021","","","36","100% (15/15)","100% (15/15)","100% (15/15)","Gerson helped build the republican party into exactly what it is today...a fever swamp of bigotry and ignorance. Now that he's finally noticed the toxic waste dump he spent 35 years helping to create, he claims to be above it all and anybody who doesn't agree with him is a hyper-partisan. See...it's not lifelong republican Gerson's fault that modern conservatism is a rolling dumpster fire, it the fault of those ""other"" republicans over there. 

Put a sock in it, Gerson. You helped create the toxic waste dump and no amount of both siderist horsepucky will ever clean the stink off.","false","true","false","false","true"
